ID,Sentence,Word_Count,Word,Lex,D3Tok,D3Lex,Readability_Level,Readability_Level_19,Readability_Level_7,Readability_Level_5,Readability_Level_3,Annotator,Document,Source,Book,Author,Domain,Text_Class,split
10100710017,كما تأكد لهم أن الإمبراطورية العثمانية يجب أن تزول، وأن تنزع فلسطين من سيطرة الأتراك عليها.,18,"كما تأكد لهم أن الإمبراطورية العثمانية يجب أن تزول , وأن تنزع فلسطين من سيطرة الأتراك عليها .","كما تأكد ل أن إمبراطورية عثماني وجب أن زال , أن نزع فلسطين من سيطرة تركي على .","كما تأكد ل +هم أن ال+ أمبراطورية ال+ عثمانية يجب أن تزول , و+ أن تنزع فلسطين من سيطرة ال+ أتراك على +ها .","كما تأكد ل +هم أن ال+ إمبراطورية ال+ عثماني وجب أن زال , و+ أن نزع فلسطين من سيطرة ال+ تركي على +ها .",12-lam,12,5,3,2,IAA,BAREC_Majed_0670_1991_018.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100710033,وهرب منذ فترة بعد أن تمكن من سرقة مبلغ (13) مليون دولار مستغلًا منصبه!,17,وهرب منذ فترة بعد أن تمكن من سرقة مبلغ ( 13 ) مليون دولار مستغلا منصبه !,هرب منذ فترة بعد أن تمكن من سرقة مبلغ ( 13 ) مليون دولار مستغل منصب !,و+ هرب منذ فترة بعد أن تمكن من سرقة مبلغ ( 13 ) مليون دولار مستغلا منصب +ه !,و+ هرب منذ فترة بعد أن تمكن من سرقة مبلغ ( 13 ) مليون دولار مستغل منصب +ه !,11-kaf,11,4,2,1,IAA,BAREC_Majed_0670_1991_018.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100710034,خسائر كبرى!,3,خسائر كبرى !,خسارة أكبر !,خسائر كبرى !,خسارة أكبر !,7-zay,7,2,1,1,IAA,BAREC_Majed_0670_1991_018.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100720020,وكان التمثيل في مصر آنذاك مقصورًا على الفرق الأجنبية التي استقدمها الخديوي إسماعيل.,14,وكان التمثيل في مصر آنذاك مقصورا على الفرق الأجنبية التي استقدمها الخديوي إسماعيل .,كان تمثيل في مصر آنذاك مقصور على فرقة أجنبي الذي ٱستقدم خديوي إسماعيل .,و+ كان ال+ تمثيل في مصر آنذاك مقصورا على ال+ فرق ال+ أجنبية التي استقدم +ها ال+ خديوي إسماعيل .,و+ كان ال+ تمثيل في مصر آنذاك مقصور على ال+ فرقة ال+ أجنبي الذي ٱستقدم +ها ال+ خديوي إسماعيل .,13-mim,13,5,3,2,IAA,BAREC_Majed_0670_1991_019.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100730001,نادي (ماجد) الرياضي,5,نادي ( ماجد ) الرياضي,نادي ( ماجد ) رياضي,نادي ( ماجد ) ال+ رياضي,نادي ( ماجد ) ال+ رياضي,7-zay,7,2,1,1,IAA,BAREC_Majed_0670_1991_020.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100730005,من الضروري أن يتميز لاعب التنس بلياقة بدنية عالية تؤهله للجري لأكثر من ثلاث ساعات – على الأقل – في المباريات التي تستغرق (5) مجموعات.,28,من الضروري أن يتميز لاعب التنس بلياقة بدنية عالية تؤهله للجري لأكثر من ثلاث ساعات - على الأقل - في المباريات التي تستغرق ( 5 ) مجموعات .,من ضروري أن تميز لاعب تنس لياقة بدني عالي أهل جري أكثر من ثلاث ساعة - على أقل - في مباراة الذي ٱستغرق ( 5 ) مجموعة .,من ال+ ضروري أن يتميز لاعب ال+ تنس ب+ لياقة بدنية عالية تؤهل +ه ل+ ال+ جري ل+ أكثر من ثلاث ساعات - على ال+ أقل - في ال+ مباريات التي تستغرق ( 5 ) مجموعات .,من ال+ ضروري أن تميز لاعب ال+ تنس ب+ لياقة بدني عالي أهل +ه ل+ ال+ جري ل+ أكثر من ثلاث ساعة - على ال+ أقل - في ال+ مباراة الذي ٱستغرق ( 5 ) مجموعة .,12-lam,12,5,3,2,IAA,BAREC_Majed_0670_1991_020.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100750005,نزل (جحا) في الحال، ,7,"نزل ( جحا ) في الحال ,","نزل ( جحا ) في حال ,","نزل ( جحا ) في ال+ حال ,","نزل ( جحا ) في ال+ حال ,",7-zay,7,2,1,1,IAA,BAREC_Majed_0670_1991_022.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760014,الأستاذ: ما هي معلوماتك عن مؤرخي القرن السادس عشر؟,11,الأستاذ : ما هي معلوماتك عن مؤرخي القرن السادس عشر ؟,أستاذ : ما هي معلوم عن مؤرخ قرن سادس عشر ؟,ال+ أستاذ : ما هي معلومات +ك عن مؤرخي ال+ قرن ال+ سادس عشر ؟,ال+ أستاذ : ما هي معلوم +ك عن مؤرخ ال+ قرن ال+ سادس عشر ؟,12-lam,12,5,3,2,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760022,أشرف محمد الصادق,3,أشرف محمد الصادق,أشرف محمد صادق,أشرف محمد ال+ صادق,أشرف محمد ال+ صادق,3-jim,3,1,1,1,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760029,مأرب – اليمن,3,مأرب - اليمن,مأرب - يمن,مأرب - ال+ يمن,مأرب - ال+ يمن,3-jim,3,1,1,1,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760033,فزوجتي لا تطمئن إلا إذا كان جيبي (أبيض × أبيض)!!,14,فزوجتي لا تطمئن إلا إذا كان جيبي ( أبيض × أبيض ) ! !,زوجة لا ٱطمأن إلا إذا كان جيب ( أبيض × أبيض ) ! !,ف+ زوجة +ي لا تطمئن إلا إذا كان جيب +ي ( أبيض × أبيض ) ! !,ف+ زوجة +ي لا ٱطمأن إلا إذا كان جيب +ي ( أبيض × أبيض ) ! !,13-mim,13,5,3,2,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760047,معكرونة..,3,معكرونة . .,معكرونة . .,معكرونة . .,معكرونة . .,5-ha,5,2,1,1,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760051,كم سنة؟,3,كم سنة ؟,كم سنة ؟,كم سنة ؟,كم سنة ؟,12-lam,12,5,3,2,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760053,قالت القطة الأم: هذا يعتمد على سرعتك!,9,قالت القطة الأم : هذا يعتمد على سرعتك !,قال قط أم : هذا ٱعتمد على سرعة !,قالت ال+ قطة ال+ أم : هذا يعتمد على سرعة +ك !,قال ال+ قط ال+ أم : هذا ٱعتمد على سرعة +ك !,6-waw,6,2,1,1,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760070,الثمن..,3,الثمن . .,ثمن . .,ال+ ثمن . .,ال+ ثمن . .,3-jim,3,1,1,1,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100760073,عصام أحمد قائد,3,عصام أحمد قائد,عصام أحمد قائد,عصام أحمد قائد,عصام أحمد قائد,3-jim,3,1,1,1,IAA,BAREC_Majed_0670_1991_023.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100780046,والمدهش أن رجال الشرطة هم الذين أوحوا لي بها..,11,والمدهش أن رجال الشرطة هم الذين أوحوا لي بها . .,مدهش أن رجل شرطة هم الذي أوحى ل ب . .,و+ ال+ مدهش أن رجال ال+ شرطة هم الذين أوحوا ل +ي ب +ها . .,و+ ال+ مدهش أن رجل ال+ شرطة هم الذي أوحى ل +ي ب +ها . .,11-kaf,11,4,2,1,IAA,BAREC_Majed_0670_1991_025.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100780052,الشفاط ليس جيدًا..,5,الشفاط ليس جيدا . .,شفاط ليس جيد . .,ال+ شفاط ليس جيدا . .,ال+ شفاط ليس جيد . .,10-ya,10,4,2,1,IAA,BAREC_Majed_0670_1991_025.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100780073,ألحقوني وقعت في فخ!!,6,ألحقوني وقعت في فخ ! !,الحقوني وقع في فخ ! !,الحقوني وقعت في فخ ! !,الحقوني وقع في فخ ! !,8-Ha,8,3,2,1,IAA,BAREC_Majed_0670_1991_025.txt,Majed,Edition: 670,#,Arts & Humanities,Foundational,train
10100810038,هنا.. كانت البداية!,6,هنا . . كانت البداية !,هنا . . كان بداية !,هنا . . كانت ال+ بداية !,هنا . . كان ال+ بداية !,10-ya,10,4,2,1,IAA,BAREC_Majed_0836_1995_002.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100810102,وتشغل فدوى مالطي الآن منصب رئيس قسم دراسات الشرق الأوسط في جامعة إنديانا.,14,وتشغل فدوى مالطي الآن منصب رئيس قسم دراسات الشرق الأوسط في جامعة إنديانا .,شغل فدوي مالطي آن منصب رئيس قسم دراسة شرق أوسط في جامعة إنديانا .,و+ تشغل فدوي مالطي ال+ آن منصب رئيس قسم دراسات ال+ شرق ال+ أوسط في جامعة إنديانا .,و+ شغل فدوي مالطي ال+ آن منصب رئيس قسم دراسة ال+ شرق ال+ أوسط في جامعة إنديانا .,14-nun,14,6,4,3,IAA,BAREC_Majed_0836_1995_002.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100820031,كان ذلك درسًا وتجربة خضتها من خلال قطفها..,10,كان ذلك درسا وتجربة خضتها من خلال قطفها . .,كان ذلك درس تجربة خاض من خلال قطف . .,كان ذلك درسا و+ تجربة خضت +ها من خلال قطف +ها . .,كان ذلك درس و+ تجربة خاض +ها من خلال قطف +ها . .,10-ya,10,4,2,1,IAA,BAREC_Majed_0836_1995_003.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100820035,الزرقاء – الأردن,3,الزرقاء - الأردن,زرقاء - أردن,ال+ زرقاء - ال+ أردن,ال+ زرقاء - ال+ أردن,3-jim,3,1,1,1,IAA,BAREC_Majed_0836_1995_003.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100820047,*كل 12 دقيقة.. يتم إنتاج سيارة واحدة في الولايات المتحدة الأمريكية!,15,* كل 12 دقيقة . . يتم إنتاج سيارة واحدة في الولايات المتحدة الأمريكية !,* كل 12 دقيقة . . تم إنتاج سيارة واحد في ولاية متحد أمريكي !,* كل 12 دقيقة . . يتم إنتاج سيارة واحدة في ال+ ولايات ال+ متحدة ال+ أمريكية !,* كل 12 دقيقة . . تم إنتاج سيارة واحد في ال+ ولاية ال+ متحد ال+ أمريكي !,12-lam,12,5,3,2,IAA,BAREC_Majed_0836_1995_003.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100820075,أكلات غريبة جدًا!,4,أكلات غريبة جدا !,أكلة غريب جد !,أكلات غريبة جدا !,أكلة غريب جد !,8-Ha,8,3,2,1,IAA,BAREC_Majed_0836_1995_003.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100820079,والعنكبوت تفضله بعض مناطق أمريكا الجنوبية!,7,والعنكبوت تفضله بعض مناطق أمريكا الجنوبية !,عنكبوت فضل بعض منطقة أمريكا جنوبي !,و+ ال+ عنكبوت تفضل +ه بعض مناطق أمريكا ال+ جنوبية !,و+ ال+ عنكبوت فضل +ه بعض منطقة أمريكا ال+ جنوبي !,8-Ha,8,3,2,1,IAA,BAREC_Majed_0836_1995_003.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100820083,أما الحساء المفضل لديهم فهو ماء يحتوي على خلاصة من ذيل الثور!,13,أما الحساء المفضل لديهم فهو ماء يحتوي على خلاصة من ذيل الثور !,أما حساء مفضل لدى هو ماء ٱحتوى على خلاصة من ذيل ثور !,أما ال+ حساء ال+ مفضل لدى +هم ف+ هو ماء يحتوي على خلاصة من ذيل ال+ ثور !,أما ال+ حساء ال+ مفضل لدى +هم ف+ هو ماء ٱحتوى على خلاصة من ذيل ال+ ثور !,9-ta,9,3,2,1,IAA,BAREC_Majed_0836_1995_003.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100820103,ألكسندر فليمنج: اكتشف نوعًا من العفن الذي يفرز مادة مضادة للجراثيم، ثم استخلص منه (البنسلين).,20,"ألكسندر فليمنج : اكتشف نوعا من العفن الذي يفرز مادة مضادة للجراثيم , ثم استخلص منه ( البنسلين ) .","ألكسندر فليمنج : ٱكتشف نوع من عفن الذي أفرز مادة مضاد جرثوم , ثم ٱستخلص من ( بنسلين ) .","ألكسندر فليمنج : اكتشف نوعا من ال+ عفن الذي يفرز مادة مضادة ل+ ال+ جراثيم , ثم أستخلص من +ه ( ال+ بنسلين ) .","ألكسندر فليمنج : ٱكتشف نوع من ال+ عفن الذي أفرز مادة مضاد ل+ ال+ جرثوم , ثم ٱستخلص من +ه ( ال+ بنسلين ) .",14-nun,14,6,4,3,IAA,BAREC_Majed_0836_1995_003.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100830039,مرج الحمام,2,مرج الحمام,مرج حمام,مرج ال+ حمام,مرج ال+ حمام,11-kaf,11,4,2,1,IAA,BAREC_Majed_0836_1995_004.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100830055,عملة بلدي,2,عملة بلدي,عامل بلد,عملة بلد +ي,عامل بلد +ي,11-kaf,11,4,2,1,IAA,BAREC_Majed_0836_1995_004.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100840024,صنعاء – اليمن,3,صنعاء - اليمن,صنعاء - يمن,صنعاء - ال+ يمن,صنعاء - ال+ يمن,3-jim,3,1,1,1,IAA,BAREC_Majed_0836_1995_005.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100880022,قال فضيل بن عياض: المؤمن قليل الكلام كثير العمل، والمنافق كثير الكلام قليل العمل..,18,"قال فضيل بن عياض : المؤمن قليل الكلام كثير العمل , والمنافق كثير الكلام قليل العمل . .","قال فضيل بن عياض : مؤمن قليل كلام كثير عمل , منافق كثير كلام قليل عمل . .","قال فضيل بن عياض : ال+ مؤمن قليل ال+ كلام كثير ال+ عمل , و+ ال+ منافق كثير ال+ كلام قليل ال+ عمل . .","قال فضيل بن عياض : ال+ مؤمن قليل ال+ كلام كثير ال+ عمل , و+ ال+ منافق كثير ال+ كلام قليل ال+ عمل . .",12-lam,12,5,3,2,IAA,BAREC_Majed_0836_1995_009.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
10100880030,كانت السيدة عائشة رضي الله عنها تؤم النساء، وتقف معهن في الصف.,14,"كانت السيدة عائشة رضي الله عنها تؤم النساء , وتقف معهن في الصف .","كان سيدة عائشه رضي الله عن أم نساء , وقف مع في صف .","كانت ال+ سيدة عائشه رضي الله عن +ها تؤم ال+ نساء , و+ تقف مع +هن في ال+ صف .","كان ال+ سيدة عائشه رضي الله عن +ها أم ال+ نساء , و+ وقف مع +هن في ال+ صف .",12-lam,12,5,3,2,IAA,BAREC_Majed_0836_1995_009.txt,Majed,Edition: 836,#,Arts & Humanities,Foundational,train
